,Country,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016
198,Turkey,34876267 ,35720568 ,36587225 ,37472298 ,38370241 ,39277211 ,40189511 ,41108248 ,42039935 ,42993991 ,43975921 ,44988356 ,46025357 ,47073422 ,48114105 ,49133883 ,50128489 ,51100878 ,52053704 ,52992429 ,53921699 ,54840531 ,55748875 ,56653729 ,57564132 ,58486381 ,59423208 ,60372499 ,61329590 ,62287326 ,63240121 ,64191474 ,65143054 ,66085803 ,67007855 ,67903406 ,68763405 ,69597281 ,70440032 ,71339185 ,72326914 ,73409455 ,74569867 ,75787333 ,77030628 ,78271472 ,79512426 
199,Turkmenistan,2195173 ,2258964 ,2324013 ,2390213 ,2457382 ,2525361 ,2594311 ,2664257 ,2734896 ,2805818 ,2876808 ,2947779 ,3019066 ,3091511 ,3166221 ,3244018 ,3324456 ,3407319 ,3493894 ,3585867 ,3683966 ,3789185 ,3899843 ,4010789 ,4115099 ,4207840 ,4287344 ,4355114 ,4413477 ,4466132 ,4516131 ,4564080 ,4610002 ,4655741 ,4703398 ,4754641 ,4810105 ,4870137 ,4935762 ,5007950 ,5087210 ,5174061 ,5267839 ,5366277 ,5466241 ,5565284 ,5662544 
200,Turks and Caicos Islands,5633 ,5756 ,5922 ,6126 ,6346 ,6548 ,6723 ,6886 ,7053 ,7264 ,7519 ,7858 ,8244 ,8669 ,9095 ,9506 ,9875 ,10224 ,10582 ,11017 ,11552 ,12206 ,12968 ,13789 ,14597 ,15332 ,15966 ,16528 ,17115 ,17864 ,18873 ,20185 ,21742 ,23410 ,25028 ,26448 ,27642 ,28640 ,29481 ,30245 ,30994 ,31731 ,32431 ,33108 ,33739 ,34339 ,34900 
201,Tuvalu,7303 ,7381 ,7458 ,7537 ,7616 ,7677 ,7749 ,7816 ,7888 ,7962 ,8052 ,8154 ,8284 ,8413 ,8530 ,8650 ,8747 ,8820 ,8883 ,8947 ,9003 ,9053 ,9109 ,9156 ,9190 ,9230 ,9256 ,9277 ,9306 ,9345 ,9420 ,9512 ,9635 ,9767 ,9894 ,10027 ,10137 ,10243 ,10340 ,10441 ,10531 ,10628 ,10725 ,10819 ,10908 ,11001 ,11097 
202,Tanzania,13605529 ,14045824 ,14506617 ,14985131 ,15477294 ,15980301 ,16493305 ,17017670 ,17555494 ,18109884 ,18683157 ,19277108 ,19891548 ,20524666 ,21173603 ,21836999 ,22511243 ,23198533 ,23909954 ,24660575 ,24779317 ,25614013 ,26497619 ,27405328 ,28303615 ,29170776 ,29997854 ,30999251 ,31587713 ,32402540 ,33262042 ,34173019 ,35123808 ,36138072 ,37208984 ,38337545 ,39490948 ,40774942 ,42082714 ,43436512 ,44828936 ,46257690 ,47779428 ,49252839 ,50855869 ,52420530 ,54104724 
203,Uganda,9446064 ,9720399 ,9988380 ,10256429 ,10533716 ,10827147 ,11139833 ,11470867 ,11818307 ,12178544 ,12549540 ,12930209 ,13323332 ,13735271 ,14174470 ,14646624 ,15154521 ,15695411 ,16262533 ,16846090 ,17438907 ,18040438 ,18652889 ,19275422 ,19907634 ,20550291 ,21202118 ,21865931 ,22551789 ,23272995 ,24039274 ,24854892 ,25718048 ,26624820 ,27568436 ,28543940 ,29550662 ,30590487 ,31663896 ,32771895 ,33915133 ,35093648 ,36306796 ,37553726 ,38833338 ,40144870 ,41487965 
204,Ukraine,47086761 ,47433805 ,47783011 ,48127172 ,48455122 ,48758987 ,49036456 ,49290905 ,49526883 ,49751257 ,49968812 ,50179030 ,50379379 ,50570032 ,50750925 ,50920778 ,51078790 ,51221145 ,51339575 ,51423532 ,51464348 ,51462610 ,51417432 ,51317636 ,51149537 ,50905677 ,50582456 ,50189314 ,49748581 ,49290792 ,48840074 ,48402885 ,47979592 ,47580559 ,47215966 ,46892163 ,46616389 ,46386355 ,46186430 ,45994024 ,45792501 ,45576307 ,45349333 ,45115785 ,44883426 ,44657704 ,44438625 
205,United Arab Emirates,235499 ,278808 ,332760 ,397174 ,471364 ,554324 ,646943 ,748117 ,852262 ,952040 ,1042384 ,1120900 ,1189545 ,1253060 ,1318478 ,1391052 ,1472218 ,1560718 ,1655849 ,1756043 ,1860174 ,1970026 ,2086639 ,2207405 ,2328686 ,2448820 ,2571020 ,2700010 ,2838145 ,2988162 ,3154925 ,3326032 ,3507232 ,3741932 ,4087931 ,4579562 ,5242032 ,6044067 ,6894278 ,7666393 ,8270684 ,8672475 ,8900453 ,9006263 ,9070867 ,9154302 ,9269612 
206,Great Britain,55634935 ,55809750 ,55953322 ,56066830 ,56152179 ,56211947 ,56247405 ,56262020 ,56263661 ,56262127 ,56265475 ,56276315 ,56296240 ,56330877 ,56386226 ,56466131 ,56574280 ,56709208 ,56862893 ,57023746 ,57183331 ,57339447 ,57494538 ,57650473 ,57810771 ,57978321 ,58156745 ,58346673 ,58544938 ,58746728 ,58950848 ,59149343 ,59348953 ,59580222 ,59884128 ,60286754 ,60802801 ,61414660 ,62076221 ,62722607 ,63306843 ,63811882 ,64250330 ,64641110 ,65015686 ,65397080 ,65788574 
207,United States,209588150 ,211461598 ,213351773 ,215268687 ,217218393 ,219205296 ,221239215 ,223324042 ,225449657 ,227599878 ,229763052 ,231938963 ,234132632 ,236344004 ,238573861 ,240824120 ,243098935 ,245402864 ,247739582 ,250113187 ,252529950 ,254974819 ,257454273 ,260020186 ,262741566 ,265658849 ,268803424 ,272136551 ,275542603 ,278862277 ,281982778 ,284852391 ,287506847 ,290027624 ,292539324 ,295129501 ,297827356 ,300595175 ,303374067 ,306076362 ,308641391 ,311051373 ,313335423 ,315536676 ,317718779 ,319929162 ,322179605 
208,Uruguay,2809803 ,2818270 ,2821439 ,2822081 ,2824069 ,2830172 ,2841429 ,2857105 ,2875966 ,2896023 ,2915778 ,2935036 ,2954282 ,2973463 ,2992645 ,3011908 ,3031038 ,3049966 ,3069099 ,3088984 ,3109989 ,3132050 ,3154855 ,3178155 ,3201607 ,3224804 ,3248035 ,3271010 ,3292138 ,3309318 ,3321245 ,3327103 ,3327773 ,3325637 ,3324096 ,3325612 ,3331043 ,3339741 ,3350824 ,3362755 ,3374415 ,3385624 ,3396777 ,3408005 ,3419546 ,3431552 ,3444006 
209,USSR (Former),242390700 ,244628728 ,246860676 ,249087392 ,251301615 ,253500182 ,255685506 ,257870106 ,260071665 ,262312031 ,264604970 ,266937017 ,269294843 ,271689067 ,274133823 ,276625041 ,279176882 ,281744501 ,284192543 ,286343331 ,288069696 ,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Uzbekistan,12110028 ,12477058 ,12828625 ,13173590 ,13525094 ,13892638 ,14279120 ,14681459 ,15096012 ,15516862 ,15939744 ,16363562 ,16790069 ,17221212 ,17659975 ,18108300 ,18565477 ,19029877 ,19501225 ,19979127 ,20462463 ,20951391 ,21443453 ,21931690 ,22407158 ,22863264 ,23298911 ,23715490 ,24112410 ,24489769 ,24848920 ,25188527 ,25511876 ,25830659 ,26160326 ,26512184 ,26890263 ,27292375 ,27715825 ,28155306 ,28606294 ,29068224 ,29540819 ,30019734 ,30499618 ,30976021 ,31446795 
211,Vanuatu,85389 ,88022 ,90823 ,93765 ,96796 ,99872 ,103028 ,106222 ,109429 ,112580 ,115632 ,118580 ,121435 ,124249 ,127092 ,130027 ,133038 ,136125 ,139366 ,142849 ,146634 ,150778 ,155243 ,159814 ,164208 ,168235 ,171801 ,174999 ,178078 ,181345 ,185063 ,189290 ,193956 ,198964 ,204143 ,209370 ,214634 ,219953 ,225340 ,230785 ,236295 ,241871 ,247485 ,253142 ,258850 ,264603 ,270402 
212,Venezuela,11587761 ,11937805 ,12286439 ,12636969 ,12994025 ,13360987 ,13739142 ,14127787 ,14525931 ,14931739 ,15343916 ,15761799 ,16185894 ,16617346 ,17057785 ,17508059 ,17968552 ,18437794 ,18912526 ,19388342 ,19861956 ,20332079 ,20799075 ,21263443 ,21726352 ,22188667 ,22650102 ,23110178 ,23569454 ,24028689 ,24488340 ,24948476 ,25408700 ,25868523 ,26327225 ,26784161 ,27239168 ,27691965 ,28141701 ,28587323 ,29028033 ,29463291 ,29893080 ,30317848 ,30738378 ,31155134 ,31568179 
213,Vietnam,43407287 ,44485908 ,45549483 ,46604726 ,47661773 ,48729392 ,49808071 ,50899504 ,52015281 ,53169673 ,54372514 ,55627746 ,56931824 ,58277387 ,59653090 ,61049373 ,62459560 ,63881297 ,65313708 ,66757402 ,68209605 ,69670902 ,71130448 ,72560427 ,73925082 ,75198977 ,76372719 ,77453335 ,78452897 ,79391374 ,80285562 ,81139919 ,81956496 ,82747662 ,83527678 ,84308843 ,85094617 ,85889590 ,86707801 ,87565407 ,88472512 ,89436644 ,90451881 ,91497725 ,92544915 ,93571567 ,94569072 
214,Yemen,6193810 ,6300554 ,6407295 ,6523452 ,6661566 ,6830692 ,7034868 ,7271872 ,7536764 ,7821552 ,8120497 ,8434017 ,8764621 ,9111097 ,9472170 ,9847899 ,10232733 ,10628585 ,11051504 ,11523267 ,12057039 ,12661614 ,13325583 ,14017239 ,14692686 ,15320653 ,15889449 ,16408954 ,16896210 ,17378098 ,17874725 ,18390135 ,18919179 ,19462086 ,20017068 ,20582927 ,21160534 ,21751605 ,22356391 ,22974929 ,23606779 ,24252206 ,24909969 ,25576322 ,26246327 ,26916207 ,27584213 
215,Yemen Arab Republic (Former),4729481 ,4805922 ,4883985 ,4972018 ,5078968 ,5214619 ,5381043 ,5577094 ,5797662 ,6034078 ,6281577 ,6538521 ,6808846 ,7091080 ,7384894 ,7691211 ,8005454 ,8327854 ,8673010 ,9014177 ,9431725 ,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Yemen Democratic (Former),1464329 ,1494632 ,1523310 ,1551434 ,1582598 ,1616073 ,1653825 ,1694778 ,1739102 ,1787474 ,1838920 ,1895496 ,1955775 ,2020017 ,2087276 ,2156688 ,2227279 ,2300731 ,2378494 ,2509090 ,2625314 ,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Yugoslavia (Former),20213536 ,20375824 ,20544904 ,20720094 ,20899930 ,21083033 ,21268702 ,21456609 ,21646142 ,21836658 ,22027065 ,22215595 ,22400002 ,22577806 ,22746257 ,22902337 ,23046572 ,23176415 ,23282046 ,23350998 ,23375177 ,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Zambia,4173928 ,4317748 ,4469895 ,4629402 ,4794754 ,4964831 ,5139030 ,5317631 ,5501445 ,5691749 ,5889230 ,6094206 ,6305709 ,6521542 ,6738765 ,6955212 ,7170656 ,7385686 ,7600072 ,7813808 ,8027253 ,8239732 ,8452275 ,8669168 ,8896109 ,9137077 ,9394304 ,9666578 ,9950224 ,10239714 ,10531221 ,10824125 ,11120409 ,11421984 ,11731746 ,12052156 ,12383446 ,12725974 ,13082517 ,13456417 ,13850033 ,14264756 ,14699937 ,15153210 ,15620974 ,16100587 ,16591390 
219,Zanzibar,,,,,,,,,,,,,,,,,,,,,680287 ,701000 ,722000 ,744000 ,767000 ,790000 ,814000 ,636000 ,864000 ,889000 ,916000 ,944000 ,982000 ,1011000 ,1041000 ,1073000 ,1144000 ,1148773 ,1187430 ,1227719 ,1269655 ,1313212 ,1303569 ,1383756 ,1379000 ,1459427 ,1467477 
220,Zimbabwe,5175618 ,5351195 ,5535874 ,5727044 ,5920943 ,6115370 ,6308300 ,6501893 ,6703182 ,6921790 ,7164172 ,7431940 ,7721536 ,8027565 ,8342195 ,8658857 ,8976205 ,9293283 ,9604302 ,9902540 ,10183113 ,10443043 ,10682868 ,10905756 ,11116948 ,11320346 ,11518262 ,11709997 ,11893272 ,12064537 ,12222251 ,12366165 ,12500525 ,12633897 ,12777511 ,12940032 ,13124267 ,13329909 ,13558469 ,13810599 ,14086317 ,14386649 ,14710826 ,15054506 ,15411675 ,15777451 ,16150362 
